epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,82.3929,2.06624,5.57667,1.00058,0.4754,0.05723,0.03186,0.02151,1.74351,3.67688,0.89,5.96203e-05,5.96203e-05,5.96203e-05
2,158.355,1.82389,4.2373,0.89438,0.46964,0.0956,0.05599,0.03583,1.6278,2.86254,0.86721,0.000114563,0.000114563,0.000114563
